gameId,b_towerKills,b_baronKills,b_dragonKills,b_riftHeraldKills,r_towerKills,r_baronKills,r_dragonKills,r_riftHeraldKills,b_kills,b_deaths,b_assists,r_kills,r_deaths,r_assists,b_avgLevel,b_totalGold,b_totalVisionScore,b_totalDamageDealt,b_totalHeal,b_totalDamageTaken,r_avgLevel,r_totalGold,r_totalVisionScore,r_totalDamageDealt,r_totalHeal,r_totalDamageTaken,b_win,r_win
3374414294,10,0,3,1,2,0,0,0,39,10,53,10,40,9,14.0,52327,122,576547,34530,91298,12.4,41375,66,479609,16980,113994,1,0
3363481037,6,0,3,1,1,0,0,1,18,4,38,4,18,4,12.2,39182,113,377793,18321,49200,10.6,29847,66,282398,17014,69473,1,0
3360641921,3,0,2,1,11,1,3,1,28,43,47,42,28,48,15.0,57063,164,635616,22993,122047,16.2,64538,149,664992,53381,146226,0,1
3425031937,3,0,1,0,10,1,4,0,23,36,34,36,23,48,16.0,58033,167,705966,50131,146182,17.0,70542,189,942039,42165,127621,0,1
3419231403,10,1,4,1,2,1,0,0,32,32,40,31,32,37,14.6,59659,117,611951,26963,107545,14.6,56032,100,491511,28541,130010,1,0
3414414609,1,0,0,0,8,0,3,1,12,30,20,30,12,31,12.2,38665,96,437353,16599,97074,13.4,48265,94,433922,36004,93112,0,1
3423043493,0,0,0,0,11,1,4,0,19,33,28,33,19,42,13.6,46025,99,526471,11980,107001,15.0,57205,137,603253,66844,126787,0,1
3314224114,10,1,2,0,1,0,2,1,34,20,55,20,34,28,14.4,56516,107,565589,32425,101997,13.4,44375,98,476145,17017,106368,1,0
3411789088,9,0,4,2,0,0,0,0,39,14,48,14,39,14,13.0,51385,69,520234,14545,66694,11.8,36242,62,303994,17581,108793,1,0
3428219266,2,0,1,1,11,1,3,0,20,33,24,33,20,44,12.2,43369,97,404218,17513,100692,13.8,53643,115,527572,25093,86988,0,1
3357766590,2,0,2,0,11,2,3,1,23,41,35,41,23,77,16.0,60833,180,885084,38328,155416,17.4,72631,155,818860,53647,141411,0,1
3261198753,10,1,3,0,0,0,1,0,33,10,52,10,33,11,13.4,52343,101,493806,45715,83011,11.6,35692,51,402437,18147,87576,1,0
3423958693,8,0,4,0,1,0,1,1,46,26,65,26,46,51,15.6,66732,160,718860,36844,138115,14.4,55373,144,586739,30432,134006,1,0
3118167768,6,0,1,1,8,1,3,0,40,38,67,38,40,59,14.2,60572,118,478786,25347,138680,15.8,64054,122,666806,46317,143149,0,1
3118948976,11,1,2,0,2,0,1,0,40,20,63,20,40,28,14.4,58446,142,510317,24356,101471,12.6,44906,48,408244,21374,117569,1,0
3118517725,8,1,4,0,5,0,1,0,51,34,79,33,51,41,17.4,75708,185,807821,36637,135734,16.4,67983,164,828329,30343,182105,1,0
3064330904,3,0,2,1,5,0,1,0,17,20,20,20,17,33,11.6,38791,86,319946,10925,58701,12.0,42413,86,409964,14242,60931,0,1
3122903031,9,0,3,0,1,0,0,0,39,24,43,24,40,26,13.8,57672,96,496077,29430,100824,11.8,40955,65,332970,18832,96620,1,0
3126892149,4,0,0,0,10,1,4,1,35,47,43,47,35,62,15.4,59732,171,605825,26954,159383,16.2,68121,152,695660,31042,134606,0,1
3137138299,8,0,2,0,9,2,4,1,50,67,64,66,50,103,17.4,80662,164,873503,40184,260960,17.8,91401,171,1075965,38249,215265,0,1
3098043211,10,1,3,0,1,0,0,0,38,21,45,21,38,29,13.6,53949,69,506712,27905,88449,12.0,42644,71,335102,13847,99733,1,0
3098074661,4,0,3,1,9,1,1,0,36,56,51,56,36,70,15.0,59994,121,569803,19592,155694,16.0,69378,130,648436,45461,150889,0,1
3345666938,0,0,2,1,11,1,3,1,21,29,34,29,21,37,14.6,49733,90,568649,29541,118970,15.4,61228,126,715606,27446,98673,0,1
3417229595,11,0,4,1,4,0,1,0,24,29,53,29,24,31,15.4,61668,161,730394,32941,111501,14.4,56921,150,643806,32304,129933,1,0
3435127156,7,1,2,2,11,1,4,0,28,35,41,35,28,36,16.2,69769,157,948121,34769,152594,16.8,75147,202,1037983,37497,132503,0,1
3318251080,0,0,0,1,6,0,3,1,7,27,9,27,7,32,10.6,31126,68,295567,11784,71744,12.4,42182,94,417517,21594,56445,0,1
3392436517,1,0,3,0,11,1,0,1,16,24,28,24,16,41,12.6,42414,110,410543,18879,101307,14.0,51846,135,457351,19601,78200,0,1
3400062017,9,1,4,0,1,0,0,2,31,16,48,16,31,23,13.6,52502,112,527801,34172,97054,12.2,41134,100,417576,26081,101707,1,0
3416858181,0,0,0,0,9,1,4,2,13,29,10,29,14,34,11.8,35813,44,314173,17470,79235,13.0,49907,120,483642,19059,71245,0,1
3408509153,4,0,3,1,9,0,2,0,23,35,34,35,23,69,14.4,55377,156,661528,43087,137614,15.2,60272,95,695985,29396,118963,0,1
3407977115,7,1,4,1,7,1,3,0,37,49,49,49,37,76,16.8,74779,189,921729,27228,154118,17.4,78685,184,933532,78313,218200,0,1
3408044362,4,0,2,1,1,0,1,0,34,16,25,16,34,17,11.6,43840,82,362384,16883,64061,10.8,34057,56,286936,19847,81043,1,0
3428287982,11,1,3,1,0,0,0,0,33,22,29,22,33,24,13.8,52919,120,569548,23729,88203,13.0,40686,73,378855,16916,104398,1,0
3420608471,3,1,0,1,10,0,4,1,36,48,52,48,36,67,15.4,59214,99,528280,25475,134043,15.0,63719,114,620760,32947,127267,0,1
3360395617,3,0,2,0,0,0,0,0,27,7,24,6,27,7,12.0,39763,69,351323,12024,46393,10.4,27763,62,240062,5558,60456,1,0
3428597168,9,2,5,1,2,0,0,1,43,32,58,32,43,59,17.0,73188,162,826076,70792,162100,15.6,59680,146,611180,35489,156314,1,0
3379029134,4,0,1,1,8,1,3,0,22,29,30,29,22,55,13.8,51983,150,569568,24880,109579,15.0,61243,167,757529,36889,104002,0,1
3424084673,5,1,2,0,7,1,3,1,28,36,43,36,28,61,14.8,57657,174,596815,56946,158382,15.8,63562,153,659757,41667,151964,0,1
3429799331,8,1,3,1,3,0,1,0,37,26,69,26,37,32,15.4,61759,145,639185,77113,129438,14.2,54158,172,618301,25688,120531,1,0
3112983382,11,1,3,1,0,0,0,0,30,16,28,16,30,25,14.0,53324,128,594376,18588,75324,12.8,41652,89,457596,16377,96394,1,0
3270067064,8,0,3,0,2,0,0,1,27,20,52,18,27,21,12.2,43082,102,359330,18868,65065,11.6,36260,77,306972,9523,77645,1,0
3417914712,9,2,5,2,1,0,0,0,42,26,52,26,42,37,17.0,68924,172,746867,29705,120518,16.0,58153,119,680511,39668,135646,1,0
3393308272,0,0,1,0,10,1,3,2,30,37,43,37,30,65,14.2,53667,124,478647,28596,142947,15.4,65408,131,755132,39456,123477,0,1
3401303018,1,0,1,1,11,2,3,0,22,39,31,39,22,47,14.0,50063,98,607505,27947,120871,15.4,62993,139,650449,26185,103986,0,1
3355610574,4,0,1,2,5,0,3,0,29,22,40,22,29,33,14.2,52862,95,559107,34589,93232,13.6,50631,128,531414,22747,97468,1,0
3397243124,6,1,2,2,7,1,3,0,26,34,31,34,26,60,14.4,56974,119,610176,18287,127448,16.4,64078,179,706809,45425,136379,0,1
3230659465,4,1,2,0,11,1,3,1,41,42,83,42,41,64,17.4,74776,128,922875,56682,174798,16.2,72563,187,853881,66854,177802,1,0
3264972868,7,1,1,1,4,0,2,0,32,35,56,33,32,41,13.8,52727,102,443067,14324,97286,13.0,50658,106,459795,20798,95999,1,0
3419251941,0,0,1,0,10,1,4,1,27,42,42,42,27,52,14.4,52376,137,563229,35851,140282,16.0,66654,165,783668,47687,137851,0,1
3421352247,10,1,3,0,2,0,2,0,36,27,44,27,37,25,16.6,71231,171,834367,49882,138821,15.2,58894,172,719324,35584,146868,1,0
3382461440,11,1,4,2,0,0,0,0,40,17,43,17,40,24,15.2,60245,133,618946,29973,99613,13.6,47003,142,459352,21245,107942,1,0
3303347784,8,0,2,0,4,2,3,1,43,37,97,37,44,67,15.6,66964,162,648778,68244,155161,15.4,62895,152,646486,28735,143651,1,0
3307828935,10,0,2,1,0,0,1,0,41,19,34,18,41,18,12.4,49594,76,424108,15953,74032,11.2,35652,65,286586,18999,84569,1,0
3339101628,9,0,2,1,1,0,1,1,36,10,45,10,36,12,12.6,50384,108,463602,21613,67244,11.4,36360,76,381925,17541,90931,1,0
3384515558,3,0,2,0,4,0,1,1,18,13,21,13,19,12,12.4,40692,110,419170,15147,61193,11.4,39746,87,415445,15208,64974,1,0
3396470810,3,0,2,1,10,1,2,1,23,32,47,32,23,55,14.2,53971,179,594413,39875,117076,15.4,61410,181,684912,45440,134228,0,1
3262324793,0,1,0,0,9,0,3,1,17,27,23,27,17,48,12.4,39331,90,355065,25784,94438,13.0,47226,127,457852,17128,77007,0,1
3288305510,5,1,1,1,7,1,5,1,22,43,41,43,22,80,15.8,67731,177,923846,65741,229619,15.8,72887,181,1230378,100216,180410,0,1
3355781056,11,2,4,1,3,0,2,1,32,18,64,18,32,31,17.4,76523,277,1063467,44066,127732,16.2,65118,218,864689,36678,155086,1,0
3326851629,10,1,3,2,6,1,2,0,36,20,74,20,36,32,16.2,66589,192,716628,35269,113805,15.4,62972,176,743422,35781,143004,1,0
3358168144,9,0,4,2,7,1,1,0,32,28,34,28,32,37,15.0,63175,182,726734,40503,129972,16.2,65258,204,674202,26584,128412,0,1
3376817948,3,0,2,0,9,1,2,1,25,35,41,35,25,65,12.6,47894,159,451498,29494,128260,14.6,60704,146,626757,32761,97280,0,1
3419403302,7,0,3,2,6,2,3,0,28,18,54,18,28,35,16.6,67346,176,916564,43338,121099,15.8,60978,172,773081,44219,122423,1,0
3387922069,0,0,0,0,8,0,4,1,18,29,25,29,18,34,13.0,42818,72,404948,15648,97971,14.4,54106,94,573728,23224,93566,0,1
3357155861,0,0,2,0,9,0,1,2,17,32,19,32,17,46,11.6,37352,73,350506,12107,98033,13.4,48270,112,412267,19577,74977,0,1
3338855004,6,0,1,1,7,0,4,0,36,38,61,38,36,64,15.4,59799,173,638770,39615,149448,15.8,65041,182,688230,30542,142477,0,1
3431387345,8,1,5,0,7,0,0,1,39,27,67,27,39,29,17.0,70126,177,757432,49495,126806,15.4,62249,198,729283,20430,140954,1,0
3429288774,11,1,3,1,2,0,0,0,33,22,51,22,33,24,16.0,64997,163,710581,40409,113266,14.8,52437,136,586294,42460,121435,1,0
3410858244,7,0,2,1,2,0,1,0,26,14,31,14,26,22,13.6,51045,97,580212,14700,66964,12.8,42708,106,476782,16743,79383,1,0
3393097428,5,0,2,1,1,0,0,1,32,9,27,9,32,11,11.8,42676,73,378765,19206,66839,10.4,30708,56,285756,8777,68759,1,0
3405970604,9,1,2,1,5,1,3,1,37,41,58,41,37,89,15.0,64701,150,691699,42035,157536,17.2,69855,103,825021,59201,173715,0,1
3401582590,6,0,4,1,3,0,2,0,39,33,61,33,39,45,16.6,70180,212,843416,43142,138517,16.2,65123,150,809501,41659,163250,1,0
3406297569,0,0,0,0,4,0,2,2,6,14,9,14,6,19,10.6,29934,78,267858,19950,59748,11.6,37324,65,391434,12329,60060,0,1
3126031716,3,0,1,0,8,0,3,1,31,28,43,28,31,49,13.6,51807,138,479090,26597,102145,14.0,55079,137,510991,23667,93296,0,1
3400787137,11,2,4,1,1,0,3,1,36,26,66,26,36,25,17.4,77672,261,972952,36092,142786,16.2,64266,220,850660,33796,138405,1,0
3122912220,8,2,3,0,4,0,2,1,34,22,81,22,34,35,16.2,65863,191,686958,51163,102212,14.8,59265,191,665887,15968,113836,1,0
3412429513,3,0,1,0,8,0,5,1,38,46,30,46,38,49,16.2,65228,172,717356,28553,154265,17.0,74333,176,833484,25870,127029,0,1
3427931244,5,1,4,1,9,1,1,0,33,31,58,31,34,56,15.0,62711,181,646827,48083,154738,16.2,70547,157,834585,27106,109184,0,1
3408589546,8,0,3,0,2,0,0,0,36,22,46,22,36,26,14.8,59547,144,622064,30240,111603,14.4,51643,135,558916,28789,134129,1,0
3408632303,4,0,2,2,9,1,3,0,29,47,44,47,29,80,16.6,72221,208,952857,33680,169685,17.8,79536,222,1003756,42544,153338,0,1
3415068991,5,0,1,1,8,0,4,0,24,43,41,43,24,66,16.2,63865,160,838557,34858,154549,17.0,69606,192,820534,101390,153229,0,1
3428814328,2,0,1,0,10,0,3,1,27,44,36,44,27,55,13.2,47401,82,381173,43362,142397,14.4,57827,92,586420,20718,94412,0,1
3382718436,5,1,3,1,3,1,2,0,39,40,55,40,39,74,17.6,78452,183,983125,55872,166479,17.0,70776,186,738509,46159,167808,1,0
3430030846,2,0,1,1,8,1,3,0,28,42,39,42,28,48,14.2,50953,79,484484,24513,126730,15.2,60111,90,698141,33571,131416,0,1
3275929194,10,0,0,0,2,0,3,1,41,32,30,32,41,21,13.2,53141,71,459638,19470,84335,12.0,44222,64,391145,24514,119239,1,0
3289120455,10,0,4,0,1,0,0,0,55,21,44,20,55,20,13.8,60608,69,479207,29462,93016,11.6,38171,44,292185,10808,109067,1,0
3372004027,0,0,1,0,7,1,3,2,19,32,16,32,19,22,12.0,36705,56,303729,11084,76139,13.2,46870,87,407917,14856,67145,0,1
3434805828,10,0,4,2,9,2,3,0,50,61,77,61,50,103,17.8,80766,156,1029895,120457,297335,18.0,94291,114,1164030,121346,257393,0,1
3427529687,10,0,3,0,3,0,1,1,39,20,57,20,39,26,15.2,58627,99,645277,15300,95421,14.4,52231,75,555871,27798,120757,1,0
3431661266,2,0,1,1,7,0,3,0,14,28,18,28,14,47,12.4,38983,85,364538,28144,98605,14.0,48539,77,548543,48996,86405,0,1
3062079963,10,0,2,1,0,0,0,0,28,11,30,11,28,18,12.6,46175,83,467542,24055,73863,11.6,35941,59,301828,9074,72451,1,0
3072976301,0,0,0,0,5,0,3,1,12,19,16,19,12,27,10.2,30317,81,253645,12559,47953,11.2,38247,58,350119,10103,55014,0,1
3321057551,0,0,1,0,11,0,3,1,12,39,9,39,12,48,12.2,37812,79,428758,16437,90441,13.8,54885,148,464848,35403,88313,0,1
3339261883,5,0,0,0,1,0,2,1,26,16,26,16,26,16,13.4,45829,108,467206,37189,85980,12.8,39605,90,352697,10903,70591,1,0
3343512606,9,1,3,1,0,0,0,0,35,15,37,15,35,14,14.0,54491,84,486181,19898,75428,12.6,41852,73,382383,11694,87382,1,0
3173317983,10,1,4,0,5,1,1,1,47,43,84,43,48,66,15.6,68508,89,589069,29587,163076,14.8,63987,117,504191,53363,177553,1,0
3380481256,8,0,1,0,5,1,4,2,40,26,70,25,41,32,16.0,64396,119,674517,46988,132336,15.0,59727,126,700417,42310,150313,1,0
2957030878,10,1,2,0,6,0,1,0,43,34,51,34,43,36,16.6,66402,135,686002,25748,117451,15.6,62036,116,650073,28935,141268,1,0
3044203486,1,0,0,1,6,0,2,0,10,25,10,25,10,21,11.2,33582,46,366394,13644,73659,12.6,44669,91,436664,18003,52437,0,1
3320387725,11,1,4,1,3,0,1,1,50,26,67,26,50,44,17.2,70463,201,808172,39436,142559,15.8,57775,124,626607,36765,159024,1,0
3403019648,3,0,1,0,8,0,3,1,31,25,43,25,31,18,13.4,50758,150,507457,29604,96407,14.0,52868,119,630779,22915,100625,0,1
3381991377,7,0,3,0,3,0,0,2,24,8,30,8,24,13,12.0,42155,78,364973,32989,64680,10.4,33121,55,385286,12819,64812,1,0
3382197168,9,1,3,0,2,0,0,1,22,7,24,7,22,7,14.4,51698,176,590611,42565,105984,13.0,40470,89,498749,27327,93834,1,0
3417804753,5,0,0,0,7,1,4,1,26,38,27,38,26,54,14.0,52184,104,553031,22178,120912,15.4,61359,170,657048,42076,116856,0,1
3417813753,1,0,3,0,4,0,0,1,10,24,14,24,10,24,11.6,34122,89,344088,16740,66313,12.8,43887,91,464495,40206,73029,0,1
3327906097,10,1,1,2,0,0,3,0,33,27,55,27,33,43,15.4,60002,158,655773,29249,126314,14.6,49610,149,541869,18122,115431,1,0
3321311758,7,1,2,0,8,1,2,2,32,31,35,31,32,34,15.4,59176,132,658455,33263,123409,14.6,58032,129,603863,47716,130652,1,0
3286366714,10,1,3,2,3,0,0,0,27,13,40,13,27,21,13.4,50191,89,524462,32504,81921,12.4,41201,70,456932,29312,92903,1,0
3424405194,5,0,2,1,0,0,0,0,18,8,12,7,18,9,12.0,37807,89,388710,11693,49193,10.4,28673,66,296493,8231,58738,1,0
3431910766,4,0,4,1,9,2,3,0,54,49,87,49,54,81,18.0,84146,243,1124852,79031,265056,17.8,85849,229,978079,138356,302507,0,1
3424474061,11,0,2,1,0,0,0,1,31,6,27,6,31,5,13.0,46690,67,493074,18098,63562,10.6,28586,55,296592,14734,81610,1,0
3427866618,2,0,1,0,11,1,3,1,28,30,34,30,28,34,13.6,49429,110,503747,19574,94145,14.6,55849,119,539457,32189,106155,0,1
3427130841,11,0,3,0,1,0,0,1,23,7,27,7,23,7,12.8,46483,97,480937,25953,64773,11.2,33232,86,318608,11893,76390,1,0
3427033852,0,0,2,0,3,0,1,1,7,18,5,18,7,18,10.4,28640,56,267492,11276,51870,11.6,37837,85,362000,31183,52473,0,1
3405858593,0,0,1,0,8,1,4,2,16,33,20,33,16,41,13.6,42327,100,460954,28217,87114,14.6,58861,124,571295,37832,111096,0,1
3416931420,4,0,3,0,11,1,2,1,36,39,55,38,36,44,16.4,68569,127,880157,28242,128554,16.8,76550,164,892845,57083,163441,0,1
3424228525,10,1,2,1,1,0,2,1,26,14,54,13,26,21,14.4,52553,118,565966,48468,94677,12.8,40922,93,401083,36962,108954,1,0
3433357598,1,0,0,1,11,1,4,1,14,27,27,27,14,29,12.2,42114,85,419602,20121,92846,14.4,52993,132,587258,22537,84686,0,1
3417088910,3,0,1,1,11,1,4,1,28,46,35,45,28,45,12.8,50170,96,514545,18255,106443,14.6,62017,92,557562,47552,130612,0,1
3432948238,2,0,1,0,7,1,2,2,13,24,21,24,13,25,11.4,36002,45,353145,15095,67995,12.6,46281,86,429738,22726,70332,0,1
3432953401,1,0,1,0,11,0,3,1,20,40,29,40,20,51,13.6,48103,79,491262,16309,115730,15.0,60931,81,577874,39115,115485,0,1
3419532221,8,2,2,1,1,0,3,0,47,36,67,36,47,57,16.8,71973,142,715473,32354,163682,15.4,60296,139,568724,34892,168018,1,0
3420000210,3,0,1,2,6,1,3,0,15,32,14,32,15,39,11.6,37802,61,347238,23196,94185,13.8,50690,112,474383,31558,82520,0,1
3411710121,3,0,3,1,8,0,1,0,26,35,36,35,26,56,13.0,46329,115,416190,28979,108946,14.2,53868,79,576888,34461,94981,0,1
3410096978,0,0,0,0,9,0,3,2,24,41,34,41,24,40,12.0,38520,60,296661,17796,94328,14.0,51983,57,494208,20642,83784,0,1
3411534801,9,0,3,1,1,0,1,0,37,22,45,22,37,23,14.8,55430,96,566234,18044,90967,14.6,45950,88,458798,25056,110351,1,0
3410338181,9,1,3,0,4,0,1,0,33,12,63,12,33,15,14.6,54464,103,513847,27362,85525,12.6,44637,83,506925,32681,133549,1,0
3411029467,0,0,0,0,10,0,3,2,16,28,24,26,16,38,10.6,30823,44,244285,14907,82744,12.2,44742,69,409506,20946,77427,0,1
3430988133,4,0,0,0,10,2,4,1,22,38,30,38,22,67,13.8,54834,73,525412,21649,128675,15.6,63209,130,594273,38037,109869,0,1
3419993266,1,0,1,0,10,1,2,0,33,34,38,34,33,41,13.0,49717,67,460609,32907,113269,14.2,55125,92,470469,15944,89662,0,1
3432847141,8,0,1,2,0,0,1,0,23,16,14,16,23,21,10.8,39108,53,364132,18588,65429,10.4,30504,69,241343,14299,59477,1,0
3422716623,0,0,0,0,10,1,4,2,13,34,7,34,13,30,12.4,35580,41,340470,13036,88985,14.4,53092,83,581503,29535,84546,0,1
3425640649,11,1,3,2,0,0,1,0,32,14,29,14,32,26,14.8,56338,98,573750,16476,64524,13.6,43995,71,469378,22154,100379,1,0
3394757086,9,1,4,1,2,1,3,0,51,46,83,46,51,78,18.0,84980,146,1162630,43454,252723,17.8,77463,152,978875,42141,188996,1,0
3416801550,11,0,3,0,1,0,0,1,39,19,43,18,39,20,14.4,53346,89,541932,37509,83076,12.6,41237,63,416943,19705,119377,1,0
3418800753,7,0,3,0,6,1,2,0,36,33,66,33,37,58,14.6,61203,147,632583,58172,131320,15.8,63664,149,673925,49336,167189,0,1
3417045590,7,1,5,1,3,0,1,1,49,31,100,31,49,49,17.6,76076,183,794043,27409,137180,16.4,67415,157,807636,30368,155715,1,0
3412774795,4,0,0,1,6,1,3,0,16,25,19,25,17,32,11.8,38524,33,354825,31115,95603,12.8,45344,68,434069,21697,85044,0,1
3420029085,6,0,3,1,1,0,1,1,33,22,35,22,33,24,13.4,50033,101,511766,15814,68156,12.6,43848,120,388295,19099,97060,1,0
3400688163,3,1,2,0,10,1,5,1,35,33,53,32,35,49,16.8,71148,190,821756,38853,153511,17.6,77967,250,1055577,34420,137817,0,1
3394343710,10,0,3,1,6,2,3,0,38,39,71,39,38,89,16.8,73832,191,861973,37183,160677,17.4,77093,199,913516,48454,146430,1,0
3399785874,9,1,2,2,1,0,1,0,32,23,43,23,32,29,14.2,52027,93,460495,17417,93463,13.4,44160,72,448037,26393,92579,1,0
3418911282,5,0,2,1,11,2,4,1,41,35,59,35,41,50,15.8,71162,133,781951,38530,148503,15.4,67813,109,756770,38423,153723,0,1
3434170051,10,0,3,2,0,0,0,0,30,10,37,10,30,9,12.0,43764,91,368405,14445,54255,10.6,28156,45,220480,10362,68658,1,0
3377402654,7,1,3,0,4,0,1,1,26,23,33,23,26,31,14.6,54599,117,579484,23397,87708,14.0,50731,121,557447,22456,100503,1,0
3408353124,0,0,1,0,11,1,3,1,23,34,40,34,23,54,14.6,51174,91,647680,26182,114392,15.2,61033,124,618029,32527,117497,0,1
3120987564,0,0,0,0,10,1,2,1,13,23,22,23,13,30,11.2,33995,81,341683,9454,69715,12.8,46552,63,454237,15338,62849,0,1
3349344295,7,0,3,1,8,2,3,1,36,34,61,34,36,55,16.2,69063,166,806760,43558,156083,16.4,66809,148,763742,36267,144315,0,1
3379791455,5,0,4,1,8,0,1,0,43,34,51,34,43,65,14.8,61582,152,617235,62277,172886,15.6,63319,128,794459,24318,119822,0,1
3417653064,10,2,5,2,2,0,2,0,67,42,65,42,67,65,18.0,96159,223,1281333,78281,234697,17.8,84070,165,1147210,27489,226681,1,0
3417207408,8,1,2,2,1,0,2,0,27,21,41,21,27,31,13.8,52625,131,524931,22847,87763,12.4,43075,89,414859,22351,92944,1,0
3422104185,1,0,1,2,7,0,3,0,17,39,21,39,17,34,13.2,43967,92,478417,29679,111808,14.0,54347,142,530166,21926,83871,0,1
3412644504,3,0,2,1,9,0,2,1,29,52,49,51,29,76,12.4,48970,91,399770,26559,126589,13.6,57676,105,471690,34587,98068,0,1
3408809902,2,0,0,1,11,1,4,1,27,49,41,49,27,50,13.4,49329,113,451319,19436,123057,15.2,62132,138,592479,35933,120794,0,1
3403011543,9,1,2,0,2,0,2,1,28,16,43,16,28,21,14.4,55201,106,567261,29193,97963,13.2,48981,115,530804,33113,120922,1,0
3413601253,2,1,1,0,9,1,4,0,25,47,44,47,25,66,15.4,59185,167,559831,17562,147739,16.2,69211,161,751208,34728,111922,0,1
3431406190,1,0,2,0,10,1,3,1,20,24,30,24,20,40,12.8,44974,98,465116,15432,82999,14.6,59128,162,588507,28309,81785,0,1
2803933161,4,0,1,0,9,1,2,1,26,30,34,30,26,33,13.4,51005,127,504026,11818,86103,14.4,55186,115,508097,17846,82019,0,1
3156839906,1,0,0,0,6,1,4,1,24,30,52,30,24,67,12.8,45881,104,389004,14557,95685,13.8,54557,137,530967,24131,92174,0,1
3319707275,2,0,0,1,7,1,3,0,20,33,30,33,20,26,12.6,42686,117,390880,21945,96800,14.6,53801,107,533093,24160,90622,0,1
3346456973,4,0,2,0,1,0,1,1,18,14,20,13,18,19,11.4,36862,80,345140,12869,49797,10.6,33540,54,291828,10433,58600,1,0
3394023016,4,0,1,1,9,1,2,0,19,35,29,35,19,55,13.2,45824,88,460901,26342,113624,14.4,56091,142,517142,20091,90086,0,1
3322748042,11,1,4,0,0,0,0,0,30,18,43,16,30,21,16.2,63010,117,769597,36762,115789,15.2,49798,85,624724,19141,111584,1,0
3391722999,3,0,1,0,10,1,4,1,25,41,36,41,26,62,14.6,55636,140,595006,21403,119532,15.8,63757,126,645811,38186,124521,0,1
3423751119,9,1,4,1,4,0,1,0,35,24,52,24,35,39,15.6,67126,171,728051,41194,120684,14.4,54555,129,618070,44712,136223,1,0
3409366632,9,1,3,1,3,0,0,1,30,14,54,14,31,21,15.0,54807,118,618198,28809,87638,13.4,45360,92,469542,18688,103664,1,0
3038071268,0,0,0,0,11,0,2,1,9,30,9,30,9,24,10.6,29538,63,252630,14341,77828,12.2,45695,86,447994,18755,71730,0,1
2903163106,11,1,4,0,2,0,0,0,47,26,67,26,47,37,16.6,71430,114,722796,60264,135685,14.0,51194,132,442729,25199,152998,1,0
3262965218,8,0,3,2,0,0,0,0,28,9,26,9,28,9,11.6,42649,86,397352,26086,59228,10.0,27461,41,214307,12911,62173,1,0
3428521669,0,0,0,0,11,0,3,1,21,38,24,38,21,59,11.8,37567,83,352892,18578,104896,13.6,53232,68,491793,34210,85610,0,1
3407949948,10,1,4,1,2,0,0,0,41,34,68,34,41,56,16.0,67591,136,667097,39984,137378,15.0,60040,125,561563,26242,148942,1,0
3425282787,4,0,2,1,9,1,2,1,32,36,34,36,32,62,13.6,51533,88,460437,25012,112416,14.0,56357,99,486414,14250,108027,0,1
3434292539,10,1,3,2,0,0,1,0,24,15,40,15,24,38,13.8,51914,144,559858,21613,81891,13.0,40952,91,439295,26846,101865,1,0
3434326009,10,0,3,2,10,1,4,0,26,29,35,28,26,55,15.8,65165,187,841504,34982,163856,17.2,71928,229,971204,45538,141955,0,1
3405697719,3,0,0,0,11,0,4,2,29,31,36,31,29,47,13.6,50344,129,510457,19652,106335,15.0,59916,82,640276,49791,148041,0,1
3421451708,8,0,3,2,0,0,0,0,28,14,26,14,28,8,11.8,45055,74,385417,15586,59637,10.0,31609,31,236259,7802,64584,1,0
3434729665,9,0,2,1,2,0,1,0,27,15,35,15,27,15,12.6,47111,88,400569,27153,85061,11.6,37267,69,373542,10852,77811,1,0
3430087021,5,1,1,1,7,0,4,1,40,56,44,56,40,75,15.4,66508,180,694602,38086,197436,15.6,69351,114,649444,35853,162101,0,1
3272234253,9,1,4,0,6,0,2,0,57,44,77,44,57,45,17.2,77089,164,827149,30186,146331,16.0,68788,133,656807,43299,192837,1,0
3414064284,11,0,5,1,3,0,0,0,51,29,43,29,51,31,16.4,69372,108,736078,29875,117994,15.4,58173,102,690521,30170,135500,1,0
3404887325,3,0,1,0,8,0,3,1,16,36,25,35,17,71,12.8,43548,51,465395,21420,103288,13.8,53583,100,507290,39526,99906,0,1
3414046994,1,0,0,1,11,1,3,1,16,34,15,34,16,24,13.2,41582,59,413957,20581,100709,14.8,56293,86,615719,19190,77506,0,1
3156694184,2,0,1,0,8,1,1,1,19,52,18,52,19,62,11.2,38712,76,302474,10929,98740,13.6,53531,50,417686,39145,90044,0,1
3412174612,7,0,3,1,2,0,0,1,39,26,59,26,40,49,14.2,54181,128,503569,22613,103155,13.4,49307,114,443179,27008,122668,1,0
3411726630,8,1,3,1,7,0,1,0,30,29,58,29,30,52,15.0,58993,121,604525,37223,118705,13.6,54488,97,559990,32551,121614,1,0
3417476761,4,0,2,1,1,0,0,0,29,17,22,17,29,21,11.6,40344,77,309510,16001,60205,10.4,32519,61,254373,10460,69241,1,0
3412996418,11,0,5,0,6,2,2,1,61,45,54,45,61,39,18.0,84302,161,1026368,43602,200495,17.8,82462,145,952019,53392,252782,1,0
3429467879,3,0,0,0,5,0,3,1,15,41,12,41,15,45,11.8,40532,71,422049,22146,92703,13.4,48889,96,425609,21629,97751,0,1
