gameId,b_summoner1_lane,b_summoner1_championId,b_summoner1_kills,b_summoner1_deaths,b_summoner1_assists,b_summoner1_totalDamageDealt,b_summoner1_totalHeal,b_summoner1_visionScore,b_summoner1_totalDamageTaken,b_summoner1_goldEarned,b_summoner1_champLevel,b_summoner2_lane,b_summoner2_championId,b_summoner2_kills,b_summoner2_deaths,b_summoner2_assists,b_summoner2_totalDamageDealt,b_summoner2_totalHeal,b_summoner2_visionScore,b_summoner2_totalDamageTaken,b_summoner2_goldEarned,b_summoner2_champLevel,b_summoner3_lane,b_summoner3_championId,b_summoner3_kills,b_summoner3_deaths,b_summoner3_assists,b_summoner3_totalDamageDealt,b_summoner3_totalHeal,b_summoner3_visionScore,b_summoner3_totalDamageTaken,b_summoner3_goldEarned,b_summoner3_champLevel,b_summoner4_lane,b_summoner4_championId,b_summoner4_kills,b_summoner4_deaths,b_summoner4_assists,b_summoner4_totalDamageDealt,b_summoner4_totalHeal,b_summoner4_visionScore,b_summoner4_totalDamageTaken,b_summoner4_goldEarned,b_summoner4_champLevel,b_summoner5_lane,b_summoner5_championId,b_summoner5_kills,b_summoner5_deaths,b_summoner5_assists,b_summoner5_totalDamageDealt,b_summoner5_totalHeal,b_summoner5_visionScore,b_summoner5_totalDamageTaken,b_summoner5_goldEarned,b_summoner5_champLevel
3435540222,JUNGLE,Trundle,5,9,8,131772,14914,14,36085,10988,15,TOP,Poppy,3,5,12,107889,4349,12,36040,10571,16,BOTTOM,Ezreal,12,7,5,194786,3257,12,25170,15085,16,BOTTOM,Braum,1,9,11,26190,2540,47,26818,7913,14,MIDDLE,Sylas,5,11,3,97971,8649,13,32867,9514,14
3387515236,BOTTOM,Talon,0,1,0,7136,135,3,1052,3375,5,BOTTOM,Caitlyn,0,4,1,53071,769,3,9623,5022,10,TOP,Garen,1,9,0,65661,0,11,19191,5276,11,JUNGLE,Shaco,2,5,0,53572,1128,7,11976,5581,11,BOTTOM,Janna,0,1,2,30011,1316,13,7357,4684,11
3375930879,BOTTOM,MissFortune,14,12,23,204198,6637,14,35062,18572,18,MIDDLE,Orianna,9,7,24,229908,9271,30,33841,16479,18,JUNGLE,Vi,13,11,19,159053,9884,27,44795,18006,18,BOTTOM,Senna,18,11,29,121661,22597,84,32509,19820,18,JUNGLE,Illaoi,6,14,14,155449,12860,24,61128,13084,18
3289860456,BOTTOM,Jinx,4,5,5,122567,2187,14,13045,10666,13,JUNGLE,Kayn,9,2,6,142438,12987,26,24156,11129,14,MIDDLE,Lissandra,5,2,7,94053,2113,23,12464,8868,14,BOTTOM,Taric,4,2,13,32716,6577,37,8987,7984,12,MIDDLE,Sett,8,3,11,149160,5601,26,26302,11530,15
3381122775,JUNGLE,Nunu,2,5,2,142119,13305,19,32727,9043,13,MIDDLE,Ahri,3,8,2,119716,3887,12,19200,10501,15,TOP,Gnar,1,8,2,97283,1389,13,23710,7422,13,BOTTOM,Jhin,3,7,2,173230,4570,17,26979,10719,13,BOTTOM,Yuumi,2,5,5,16805,11157,31,10190,6608,12
3388291831,JUNGLE,Ivern,3,8,16,380604,10580,25,24261,10619,15,BOTTOM,Vayne,6,7,8,161088,3801,19,22705,13152,15,MIDDLE,Pantheon,16,8,7,133923,5263,15,31792,14083,15,TOP,Mordekaiser,4,6,7,144400,6671,9,28553,11371,16,BOTTOM,Thresh,2,8,17,42547,3471,59,25372,8630,14
3411077042,BOTTOM,Jhin,5,10,10,169312,5623,25,24592,13186,16,BOTTOM,Zyra,5,12,7,111797,3894,43,30298,11085,15,TOP,Sett,10,6,6,156132,3818,37,44500,15530,18,MIDDLE,Veigar,12,9,8,187510,4066,44,28424,16038,18,JUNGLE,LeeSin,5,5,15,144843,11980,39,38505,12432,17
3401234406,JUNGLE,Nocturne,6,4,7,149799,14693,16,28219,10488,14,MIDDLE,Zed,5,6,6,103200,1681,20,16217,10208,13,TOP,Sett,3,8,9,94534,2905,9,25477,8748,14,BOTTOM,Leona,1,8,10,23565,1162,52,19749,6619,13,BOTTOM,Kaisa,7,7,4,83820,1799,21,14175,10696,13
3434473728,JUNGLE,Teemo,14,11,8,298657,9059,32,45694,20523,18,BOTTOM,Kaisa,14,11,14,302223,8297,34,35317,21556,18,MIDDLE,Ziggs,8,6,20,386186,4563,32,26598,19610,18,BOTTOM,Nautilus,0,9,23,43661,5259,126,38185,11792,16,JUNGLE,Olaf,7,13,17,235378,21947,22,64929,17134,18
3417280999,TOP,Riven,7,5,3,77316,3183,14,22341,9424,14,JUNGLE,MasterYi,3,7,5,102942,7734,15,21078,8103,12,MIDDLE,Pantheon,5,7,9,79802,982,15,20476,8472,13,MIDDLE,Kaisa,6,6,5,108742,3400,16,17641,9919,13,BOTTOM,Lux,3,7,9,41001,597,30,13363,7516,12
3363235074,MIDDLE,Zyra,2,1,3,139012,0,9,7732,9193,14,MIDDLE,Caitlyn,10,3,4,102063,5281,14,10412,11955,13,MIDDLE,Nautilus,2,2,7,30051,1017,25,9133,6561,12,JUNGLE,MasterYi,5,1,3,174221,10508,23,18193,10401,14,TOP,Riven,4,5,2,74326,878,14,13972,7949,13
3399666646,BOTTOM,Kaisa,15,5,3,170991,4713,15,18171,16150,15,MIDDLE,Akali,0,10,6,108007,4234,23,22376,8524,13,JUNGLE,Warwick,3,5,5,128587,16897,15,30019,10005,13,BOTTOM,Thresh,1,3,17,23175,2230,61,14969,8250,13,TOP,Tryndamere,2,2,2,197788,6855,14,25176,11759,17
3426073113,BOTTOM,Ashe,5,6,11,110264,2938,22,16063,10071,14,TOP,Mordekaiser,1,6,3,72618,5816,12,24068,8354,15,JUNGLE,LeeSin,21,5,6,152438,12343,25,36046,15597,15,BOTTOM,Lux,3,4,13,48297,1376,32,10059,8231,12,MIDDLE,Pantheon,6,5,7,81408,3266,13,21091,10085,14
3417937409,BOTTOM,Jhin,8,6,3,80687,1471,11,16194,9881,11,TOP,Riven,2,3,4,64523,1270,19,12449,7800,12,MIDDLE,Vladimir,5,4,6,64249,10220,13,15909,8863,13,BOTTOM,Yuumi,1,4,11,7625,5429,28,6710,6539,11,JUNGLE,Sett,5,3,7,98437,5692,15,23363,8808,12
3353571558,TOP,Sett,8,5,16,148228,6147,21,31737,13229,16,BOTTOM,Vayne,7,1,11,129624,1799,13,11103,12371,15,MIDDLE,Yasuo,9,3,6,181247,2039,24,15129,13103,15,JUNGLE,Kayn,4,3,12,153215,12937,21,25844,11584,15,BOTTOM,Annie,8,4,8,42675,2548,24,10626,8798,13
3392168744,BOTTOM,Leona,1,4,4,18036,222,21,12521,4379,9,MIDDLE,Diana,1,6,5,62285,2125,6,16174,5435,11,TOP,Nautilus,1,7,2,28778,0,3,12053,5328,10,BOTTOM,Kaisa,2,2,6,58516,1095,11,8708,6519,11,JUNGLE,Jax,4,3,0,61442,4097,8,14612,6061,10
3367515770,JUNGLE,Mordekaiser,3,7,1,56437,1741,8,13368,6233,12,JUNGLE,Shaco,5,4,3,70359,3208,16,13585,7161,9,BOTTOM,Pyke,0,4,4,13120,1674,28,9308,4066,9,MIDDLE,TwistedFate,2,2,2,69879,1105,10,9705,6832,11,BOTTOM,Twitch,2,4,5,29133,641,9,7529,5336,9
3417432315,JUNGLE,Yasuo,10,7,6,154202,4432,8,22590,12820,16,MIDDLE,Akali,11,4,8,97097,7579,7,22183,11994,16,JUNGLE,DrMundo,4,5,6,154628,20342,12,36935,10227,14,BOTTOM,Jinx,7,12,13,126818,2672,10,21655,12327,14,BOTTOM,Nautilus,2,6,15,65532,2166,42,19658,9759,14
3434387766,BOTTOM,Maokai,3,1,19,83191,9099,65,22114,9963,15,BOTTOM,Caitlyn,3,6,14,211578,4288,26,22182,13448,17,JUNGLE,Chogath,8,7,16,252085,13783,31,67665,15861,17,MIDDLE,Galio,3,7,14,133561,3132,14,49413,11107,17,JUNGLE,Darius,20,6,6,166290,10044,6,44314,17056,17
3435883309,BOTTOM,Maokai,2,7,2,17540,1312,12,10883,4895,10,TOP,Mordekaiser,7,7,0,81352,4047,7,20819,9863,14,JUNGLE,MonkeyKing,2,9,5,56097,2770,12,18181,6591,9,BOTTOM,Ashe,2,7,2,72302,1054,10,13216,7386,12,MIDDLE,Katarina,3,10,2,44217,1199,8,20775,6394,11
3436218378,TOP,Kayle,9,0,7,93114,5463,9,9200,9952,14,MIDDLE,Neeko,5,1,5,83181,501,16,6701,8145,12,BOTTOM,Pyke,7,5,5,25355,2025,3,10394,8008,11,BOTTOM,Fizz,4,4,5,35023,0,1,9455,6965,11,JUNGLE,Shyvana,5,2,4,129804,10519,12,18960,8415,12
3433998864,JUNGLE,Amumu,3,2,13,80751,7025,24,19449,7691,13,MIDDLE,Kayn,11,4,11,116365,7541,2,21992,10875,15,BOTTOM,MissFortune,19,5,13,164373,2636,16,19153,14251,15,BOTTOM,Braum,4,4,25,32330,5864,10,21168,9042,13,TOP,Kayle,7,2,4,78739,5513,10,13536,10218,14
3431255361,TOP,Illaoi,12,4,15,213699,12003,27,33318,16571,17,BOTTOM,Veigar,5,3,18,73535,3567,33,15348,10526,15,MIDDLE,Fizz,7,6,9,81690,2749,19,21798,11560,15,JUNGLE,Warwick,10,3,14,142913,20903,23,35040,12940,15,BOTTOM,Twitch,7,3,17,94363,2663,21,11931,12102,15
3412079730,JUNGLE,Ekko,14,5,16,171190,14628,19,31861,14792,17,BOTTOM,Thresh,3,12,23,38801,2235,21,25846,9846,14,BOTTOM,Jhin,9,7,28,176547,2161,22,14186,15342,16,MIDDLE,Corki,8,9,19,123696,1120,13,24446,12676,15,TOP,Tryndamere,20,9,14,223933,13981,10,47014,18678,18
3411557983,JUNGLE,Jax,1,11,4,74071,5009,14,32122,6800,12,MIDDLE,Ahri,9,9,4,71461,2917,8,20674,10927,15,BOTTOM,Zilean,4,5,8,28736,5973,43,14429,7099,13,TOP,Nasus,4,9,3,103998,907,5,30706,9910,14,BOTTOM,MissFortune,1,8,7,89099,1238,13,16779,8719,14
3194534524,JUNGLE,Ekko,18,7,7,305375,26158,48,49731,19570,18,MIDDLE,Annie,3,8,10,83605,1354,27,22145,10883,16,BOTTOM,Morgana,2,5,19,75712,11909,87,21114,13167,15,BOTTOM,Jinx,7,5,11,206553,4344,20,24085,14180,16,TOP,Darius,1,7,7,124557,5962,9,36172,11190,16
3194972409,BOTTOM,Blitzcrank,0,5,6,16493,1146,22,13148,5991,13,BOTTOM,Ashe,0,6,9,71037,1730,18,11431,6976,12,TOP,Tristana,7,6,7,124087,2987,19,21918,11671,15,MIDDLE,Lux,5,6,7,65748,1436,41,15260,8882,14,JUNGLE,Ekko,13,11,4,154041,16467,25,38270,13638,15
3414230152,BOTTOM,Jhin,3,1,14,78768,2737,12,7274,9052,13,TOP,MonkeyKing,6,5,10,95779,1620,1,20735,10638,14,MIDDLE,Lissandra,9,7,14,129352,2944,14,20269,11100,14,BOTTOM,Taliyah,10,4,15,45080,3180,27,12307,10006,13,JUNGLE,Poppy,11,4,15,111916,9771,14,23953,11877,14
3428367974,MIDDLE,Diana,10,8,6,237859,5562,17,28782,16914,18,JUNGLE,Olaf,5,6,6,239891,13543,56,39852,14234,17,BOTTOM,Jhin,7,6,8,129259,5752,21,18084,13525,16,BOTTOM,Zyra,2,6,8,84151,1882,47,19152,9792,15,TOP,Shyvana,2,7,6,92803,4983,29,34356,9668,16
3392946397,BOTTOM,Diana,5,7,1,72246,1330,19,15505,8741,11,JUNGLE,MonkeyKing,6,3,2,86133,3513,20,20338,11675,15,MIDDLE,Nami,2,6,2,64668,5083,13,16345,7583,13,JUNGLE,Shyvana,1,9,2,107522,8862,27,27259,7740,11,BOTTOM,Vayne,1,7,2,71638,2137,14,14400,7095,10
3405695746,BOTTOM,Senna,8,7,15,55747,13203,77,22299,12064,15,TOP,Illaoi,10,4,5,147191,10676,8,36778,14178,17,MIDDLE,Diana,8,9,14,218135,2990,19,31976,15511,18,JUNGLE,Morgana,11,11,12,141756,11397,13,36537,13794,15,MIDDLE,Jinx,11,10,8,147779,3486,36,31161,13994,14
3084769707,MIDDLE,Darius,10,11,15,110538,5077,20,41920,13523,17,BOTTOM,MissFortune,11,6,12,133235,3403,19,22052,14480,17,BOTTOM,Maokai,2,8,18,40141,10704,51,35270,9735,15,JUNGLE,Rengar,21,1,6,282695,17771,29,37189,19917,18,TOP,Jayce,1,4,13,121979,5948,10,23005,10871,17
3436112935,JUNGLE,Khazix,7,9,2,155063,14877,31,34985,11608,15,MIDDLE,Fiddlesticks,8,3,15,162512,17983,61,31817,12833,17,BOTTOM,Lucian,7,4,11,187371,3988,31,19351,13847,16,BOTTOM,Thresh,1,6,14,31275,2373,56,22093,8253,14,TOP,Mordekaiser,5,9,7,154178,13124,13,41008,13022,17
3429146396,BOTTOM,Jinx,3,4,5,123361,3690,19,16961,10227,13,BOTTOM,Alistar,6,2,15,27038,15068,39,19383,8849,13,JUNGLE,MonkeyKing,8,0,11,163717,12209,16,24654,11885,15,TOP,Mordekaiser,8,6,8,118702,11111,17,30854,10798,15,MIDDLE,Malzahar,11,0,10,173984,4608,23,12262,14465,16
3432240351,TOP,Vayne,9,9,3,116799,1697,14,20223,11133,15,JUNGLE,JarvanIV,8,3,12,106334,9913,19,23988,11274,14,BOTTOM,Ashe,14,1,8,126714,2501,33,12061,13589,15,BOTTOM,Swain,3,4,13,38772,5345,30,16329,7988,13,MIDDLE,Vladimir,9,1,3,142843,24087,29,21621,13075,16
3430713638,BOTTOM,Nautilus,3,6,15,31260,3041,27,22092,8372,13,JUNGLE,Nunu,3,4,12,148338,25424,22,43504,10626,15,BOTTOM,Caitlyn,3,5,10,99452,4318,16,16968,10355,14,TOP,Azir,10,5,10,118424,3867,17,17428,13084,16,TOP,Fiora,15,7,2,157183,11949,21,36407,14408,17
3434866157,TOP,Mordekaiser,4,7,7,92927,9362,32,30588,9301,14,BOTTOM,Lulu,1,5,15,19237,601,55,12595,6479,11,JUNGLE,XinZhao,6,4,8,86827,12660,10,27900,9510,11,BOTTOM,Kaisa,9,6,9,74740,3869,8,17485,10337,12,MIDDLE,Orianna,4,5,13,105929,1141,17,16330,9340,14
3394272648,TOP,Illaoi,2,2,2,105976,2705,26,13963,8147,14,BOTTOM,Veigar,0,8,8,19294,0,33,11033,5932,9,MIDDLE,Taliyah,16,4,4,98717,515,26,11213,12911,13,JUNGLE,Warwick,4,2,4,136552,15240,23,23832,9470,13,BOTTOM,MissFortune,2,4,7,53047,1069,18,11635,7206,11
3391387813,MIDDLE,Syndra,2,5,2,94199,1512,14,15053,8445,13,TOP,Fiora,0,5,0,102565,2915,10,17743,8454,13,JUNGLE,Volibear,6,5,4,116552,5670,20,23637,9212,12,BOTTOM,Leona,1,5,13,25181,2343,61,20226,6900,11,BOTTOM,Lucian,6,5,6,108519,2593,17,14306,10723,12
3365193256,MIDDLE,Fizz,10,2,10,89628,3278,23,13984,10552,13,BOTTOM,Caitlyn,5,4,11,100764,1577,14,10241,9340,12,TOP,Renekton,2,2,2,95954,4674,16,20979,8110,14,BOTTOM,Blitzcrank,2,0,11,20449,1413,18,10965,6290,11,JUNGLE,LeeSin,11,1,6,93888,9786,22,21730,9260,12
3371532238,TOP,Tryndamere,13,6,5,134508,9125,33,29730,13015,16,MIDDLE,Veigar,11,7,1,192697,1072,5,21628,14584,16,BOTTOM,Senna,3,4,20,70330,14518,44,18150,10314,15,BOTTOM,MissFortune,5,4,13,122218,3435,19,22989,11705,14,JUNGLE,Shaco,8,6,10,111384,5595,25,22153,11283,15
3349812932,JUNGLE,LeeSin,12,0,8,52049,4650,18,11807,9748,11,TOP,Shen,6,0,6,48577,1264,13,9367,7675,12,BOTTOM,Aphelios,2,5,8,68082,1528,16,8585,7504,10,BOTTOM,Karma,0,5,4,12299,66,16,7131,3904,9,MIDDLE,Katarina,12,5,4,80814,5238,14,16304,9733,13
3342360622,JUNGLE,MasterYi,16,3,1,182979,17041,21,29640,13975,15,BOTTOM,Jhin,4,0,4,130539,2470,15,9987,11352,13,BOTTOM,Yuumi,1,1,7,12529,12019,25,3118,6734,12,MIDDLE,Camille,2,4,4,70803,2156,10,18785,8452,14,TOP,Maokai,0,4,3,93952,7661,9,24358,7416,13
3423302923,BOTTOM,Varus,1,2,3,69974,0,25,6418,7096,11,TOP,Tryndamere,11,0,0,154688,6378,16,18936,12447,13,BOTTOM,Yuumi,0,2,6,8126,4734,18,2978,4676,10,JUNGLE,Rammus,0,1,9,107528,7002,17,16072,7105,11,MIDDLE,Kassadin,2,4,2,89305,5290,11,15026,7902,13
3419429344,TOP,Malphite,6,7,24,144137,5564,13,32860,14979,18,BOTTOM,Fiddlesticks,14,6,15,193461,18722,80,35530,16194,18,MIDDLE,Velkoz,16,4,20,177322,3742,24,15871,16295,18,BOTTOM,Varus,10,18,15,171196,2910,30,29962,15848,17,BOTTOM,Lux,22,7,23,165138,1773,47,18456,19608,18
3399551189,JUNGLE,Nunu,3,3,19,114978,17315,33,29374,10400,14,TOP,Kayle,7,2,9,184476,11546,24,19965,14088,17,MIDDLE,Annie,11,2,7,170855,4290,17,14778,14954,17,BOTTOM,Sett,6,6,12,37578,1994,70,24592,9968,13,BOTTOM,MissFortune,8,4,11,166446,4122,28,16207,13367,15
3436249181,BOTTOM,Bard,2,1,13,21054,10454,41,10461,7792,14,BOTTOM,Jhin,6,2,11,112593,3182,11,8806,11707,14,TOP,Fiora,5,6,2,151414,6049,28,26322,12353,15,MIDDLE,Corki,7,7,6,127126,1484,28,18915,11593,15,JUNGLE,RekSai,8,2,6,166976,18200,12,31563,12149,15
3436381666,JUNGLE,JarvanIV,4,3,11,117368,8002,21,19290,8550,12,BOTTOM,Jhin,3,1,11,110070,1883,16,7723,9235,13,TOP,Fiora,5,2,4,90509,4106,22,16545,9777,13,BOTTOM,Nami,4,2,11,14506,6008,38,8498,7050,11,MIDDLE,Brand,7,2,4,89090,1798,11,6873,10290,14
3391188830,MIDDLE,Diana,9,5,17,106907,4810,10,17982,11999,15,JUNGLE,Hecarim,4,6,12,112528,12904,7,29467,9524,13,BOTTOM,Pyke,13,9,14,46939,4550,46,20014,12695,13,MIDDLE,Lucian,14,4,14,135648,6783,12,20968,14881,14,TOP,DrMundo,3,5,9,95859,6839,13,30975,8624,14
3397185860,MIDDLE,Syndra,2,7,0,69955,857,8,12814,6730,11,BOTTOM,Sona,1,5,2,11688,1865,21,7710,4963,10,TOP,Camille,3,5,3,59180,2083,7,16017,7835,13,BOTTOM,Kaisa,2,7,0,49037,1709,7,11220,6236,10,TOP,Kayn,1,3,1,123609,8799,18,16686,6789,11
3059300895,BOTTOM,Jhin,1,5,7,67142,3024,14,16383,7184,12,BOTTOM,Nami,5,4,14,23150,18193,42,13652,8499,13,TOP,Nasus,10,2,8,121104,1214,19,31412,11524,15,JUNGLE,Vi,6,3,10,110444,7992,9,23601,10641,13,MIDDLE,Zed,8,4,6,92008,1714,10,14497,10172,14
3308385080,BOTTOM,Vayne,8,8,8,99097,2083,13,22870,11714,15,BOTTOM,Yuumi,0,10,19,17876,14899,13,11694,7246,14,JUNGLE,Rengar,9,7,9,210166,14327,31,37335,14383,16,TOP,Malphite,9,6,11,143879,978,17,23472,12219,16,MIDDLE,Yasuo,5,8,9,188573,5181,17,28150,12933,16
3294634960,BOTTOM,Swain,7,6,4,23315,2254,22,14709,6893,9,TOP,Sona,3,6,2,42677,3092,12,11734,6028,11,MIDDLE,Yasuo,3,8,5,58054,2271,13,16259,6882,10,JUNGLE,XinZhao,5,4,7,78199,8798,12,20891,7774,11,BOTTOM,MissFortune,2,4,10,52217,1365,10,9126,7032,11
3301819958,BOTTOM,Soraka,1,4,16,30506,23399,62,16144,9633,15,BOTTOM,Aphelios,6,3,8,202777,4521,44,15823,14011,16,JUNGLE,MasterYi,8,8,6,201398,14813,22,41209,14056,16,MIDDLE,Malzahar,4,2,8,197589,1149,36,14697,13536,17,TOP,Darius,7,5,6,148430,6724,29,36283,13866,17
3359370128,TOP,Rengar,5,7,6,92626,4119,6,29355,8233,13,MIDDLE,Diana,4,8,5,71586,2632,10,18312,8473,13,JUNGLE,MasterYi,9,7,7,91969,5511,9,25432,10210,13,BOTTOM,Soraka,0,4,10,25088,7037,27,12090,5236,12,BOTTOM,Jhin,2,2,5,98546,1903,9,10752,7353,12
3361008916,BOTTOM,Xayah,17,8,6,230773,6600,24,29155,17518,17,BOTTOM,Morgana,8,9,16,54247,5512,58,24109,11382,14,JUNGLE,Amumu,10,10,15,125846,11929,16,36824,12449,16,MIDDLE,Darius,9,6,15,106957,18452,23,45632,12524,15,TOP,Mordekaiser,15,4,1,136250,16541,25,33349,13975,18
3360930510,JUNGLE,Malphite,7,4,3,138599,4783,6,17993,10600,14,MIDDLE,Diana,5,9,6,106357,3885,11,21951,10131,14,BOTTOM,Xayah,4,6,7,117402,1560,18,15754,10040,13,BOTTOM,Bard,2,7,11,23301,4981,53,16811,7831,13,TOP,DrMundo,3,13,4,58400,3830,10,33102,7713,12
3418142012,MIDDLE,Fizz,6,4,5,63202,1575,9,14492,8498,13,BOTTOM,Sett,2,4,5,19497,1079,7,8886,5206,9,TOP,Quinn,5,5,2,87662,911,8,17062,7948,13,BOTTOM,Kalista,4,7,1,67588,1559,12,13335,7655,11,JUNGLE,Zac,4,2,4,90146,20121,23,19443,7464,11
3433440392,JUNGLE,Ekko,2,5,5,153074,15687,25,29100,8741,13,MIDDLE,Xerath,4,8,7,113141,0,13,16067,9893,15,BOTTOM,Nami,2,8,11,21151,5486,41,15837,7165,12,BOTTOM,Lucian,8,8,4,112588,2293,24,21465,13326,14,TOP,Illaoi,5,6,2,179697,5714,42,24050,11917,16
3422501677,MIDDLE,Zed,6,3,1,96814,3238,37,17835,9843,14,BOTTOM,Lulu,2,5,12,21038,2185,55,12974,7426,12,BOTTOM,Vayne,8,7,4,102929,2454,20,20258,10636,13,TOP,Volibear,11,3,4,137139,5591,13,28891,13338,15,JUNGLE,Shyvana,7,2,4,204753,13806,21,26168,12012,16
3426563270,JUNGLE,Evelynn,3,7,12,167048,11736,22,31574,11748,15,BOTTOM,Kaisa,9,7,8,179553,5431,19,23060,15237,16,MIDDLE,Zed,8,7,6,174097,3799,14,25353,13414,17,MIDDLE,Thresh,3,8,15,26938,4151,82,23099,9400,14,TOP,Jayce,5,9,4,170021,1935,13,25152,12843,17
3428043570,TOP,Teemo,3,4,3,145152,29,18,13607,12045,16,JUNGLE,LeeSin,5,5,6,120343,6766,12,25813,9376,13,MIDDLE,Sona,1,6,7,58522,6946,6,15885,7043,12,BOTTOM,Ezreal,5,5,2,96581,661,13,16698,9704,12,BOTTOM,Yuumi,1,4,7,8732,8817,24,4488,5535,11
3434821979,BOTTOM,Pyke,10,4,11,30064,4783,75,17823,13878,14,BOTTOM,Vladimir,4,5,11,150977,25788,29,33070,11614,15,TOP,Garen,13,3,6,140122,2888,17,25978,15450,16,JUNGLE,Hecarim,7,6,14,172173,14155,27,34682,13092,15,MIDDLE,Zilean,4,6,19,98127,4897,32,18731,11006,15
3428318368,BOTTOM,Pyke,6,0,11,33206,2952,58,9076,10398,14,TOP,Teemo,4,2,4,147125,3742,37,11134,11126,16,JUNGLE,Khazix,6,4,5,133347,11445,16,20823,9980,13,MIDDLE,Lissandra,5,1,7,118988,4359,25,10632,10925,15,BOTTOM,Cassiopeia,10,6,8,143188,9651,18,18361,13613,14
3426358166,BOTTOM,Sona,0,6,6,17734,5019,40,8772,6247,11,MIDDLE,Syndra,5,5,1,105154,1109,27,15520,8975,13,JUNGLE,Vi,5,4,3,168735,5177,28,16595,10446,14,BOTTOM,Caitlyn,1,5,2,99658,2432,10,12785,7972,12,TOP,Riven,9,5,2,94921,3445,23,19952,11009,14
3390711174,TOP,Renekton,2,6,5,111419,6072,13,23904,9047,14,MIDDLE,TwistedFate,11,2,12,106632,927,23,10601,12399,15,BOTTOM,Zyra,6,1,12,75257,1285,50,10776,10705,13,BOTTOM,Ashe,10,3,12,113290,1386,27,11522,12556,14,JUNGLE,Nautilus,3,4,14,99641,7631,20,21586,9278,14
3390891353,BOTTOM,Thresh,5,6,9,31847,2504,23,21345,8076,13,TOP,Renekton,1,10,4,135939,4924,9,30978,10509,15,MIDDLE,Zoe,5,7,7,86811,2582,11,18516,9351,14,JUNGLE,Fiddlesticks,5,8,6,116821,11922,55,28203,10503,13,BOTTOM,Ashe,4,10,7,76721,2225,18,18755,9586,12
3429764564,TOP,Teemo,4,4,15,185749,4226,29,21517,14847,18,JUNGLE,Elise,7,3,15,188086,14953,37,29756,13290,17,MIDDLE,TwistedFate,9,7,13,192997,6932,33,29777,15288,17,BOTTOM,Tristana,10,3,8,244013,5511,25,19854,17300,17,BOTTOM,Leona,2,6,17,38007,2231,66,23853,10461,14
3310787204,BOTTOM,Ezreal,2,4,3,102899,1781,10,11314,8786,12,JUNGLE,DrMundo,6,9,5,133704,14490,23,36783,9941,13,BOTTOM,Morgana,2,5,3,13576,1543,48,10021,5952,10,TOP,Vayne,3,6,1,78556,2178,15,20214,8450,14,TOP,Ekko,4,6,1,91296,3950,18,16222,8163,13
3414806606,TOP,Vladimir,1,5,6,111892,15422,11,20415,9754,16,BOTTOM,Sett,4,5,15,63625,4703,41,27293,10471,15,BOTTOM,Vayne,19,2,5,182999,9207,8,22950,16635,15,MIDDLE,Orianna,4,4,16,123369,3822,17,17607,11951,15,JUNGLE,Fiddlesticks,8,2,11,183700,21098,58,31292,13574,15
3426798107,BOTTOM,Tristana,11,5,9,226260,6406,18,32626,15870,18,JUNGLE,Fiddlesticks,9,6,14,150669,14865,55,37458,12881,15,TOP,Kled,3,5,16,91791,4121,38,40872,10787,16,MIDDLE,Leblanc,19,4,6,168152,7443,24,33348,17057,17,BOTTOM,Soraka,0,4,32,39174,49233,26,27661,9731,16
3434988965,MIDDLE,Syndra,1,3,0,77733,605,10,9338,6628,13,BOTTOM,Lux,0,6,2,43091,0,18,8702,5254,10,BOTTOM,Caitlyn,1,6,0,56780,967,12,11138,5595,10,TOP,Jax,5,6,0,41901,1568,8,11613,6229,9,JUNGLE,Kayn,0,4,1,68719,4862,8,11907,5049,8
3425752615,BOTTOM,Ashe,12,4,18,201689,4507,19,17511,15912,17,BOTTOM,Braum,6,3,23,30020,8093,67,28351,11180,16,MIDDLE,Ziggs,8,8,8,145720,2915,13,22026,11513,17,JUNGLE,LeeSin,8,5,7,177203,10380,35,32211,13626,17,TOP,Tryndamere,11,6,6,250239,22266,20,47133,16490,18
3434983707,TOP,Swain,1,7,6,55215,3890,13,19855,5928,11,JUNGLE,Graves,4,7,3,109389,4911,11,16198,8726,11,BOTTOM,Malphite,4,2,4,33799,32,16,7956,6283,11,BOTTOM,Ashe,2,7,7,63656,1497,6,12495,7406,11,MIDDLE,Galio,3,5,4,80594,0,6,13011,7264,12
3412806021,BOTTOM,Caitlyn,4,0,4,97797,1684,15,4604,8902,12,MIDDLE,Garen,5,1,2,79453,2772,7,15980,9112,13,JUNGLE,Ekko,6,0,2,109465,11056,21,18024,7997,12,JUNGLE,Shen,0,1,5,65941,1367,18,9380,7229,12,BOTTOM,Zyra,2,0,5,25601,810,46,4390,6692,9
3416831487,JUNGLE,Shen,1,4,1,68490,504,9,17256,5556,11,MIDDLE,Karma,0,6,3,47650,0,7,11626,5027,10,JUNGLE,MasterYi,4,6,0,98150,5703,11,18655,6499,10,BOTTOM,Varus,0,2,0,40478,1432,13,8636,4564,9,BOTTOM,Senna,0,7,0,18676,3878,14,11325,4385,8
3405877068,MIDDLE,Nautilus,1,5,19,20673,1945,48,13723,7358,12,MIDDLE,Tristana,15,5,3,140783,2988,19,16260,13223,13,JUNGLE,Nocturne,5,4,10,128306,7848,18,18395,9470,13,TOP,Rumble,7,4,11,74304,3035,8,18029,10431,14,MIDDLE,Diana,9,5,7,98743,4194,15,19948,9753,13
